status,priority,updated,issue_type,reporter,created,resolutiondate,vote_count,project,assignee,comment_count,key,description_length,summary_length,watch_count,resolution,days_in_current_status,from_status,when,days_in_from_status,who,to_status,days_since_open,transition,weekday,week_of_year,day,month,year,sec_to_sol,sec_passed_so_far,logsec_to_sol,transictions_so_far,issue_solved_by_assignee,calendar_day,count,count_month_of_year,count_year,team_count
1,2,2018-02-27T22:06:15.650+0000,0,radai,2017-05-17T01:27:34.188+0000,2018-02-27T22:06:15.627+0000,0,AVRO,2,15,AVRO-2035,1569.0,57,7,1,57.3785652891,2,2018-02-22T23:08:52.349+0000,241.296055127,22,2,281.903682419,Resolved to Reopened,3.0,8.0,22.0,2.0,2018.0,428243.278,24356478.161,12.96744671962418,3.0,6,22-2-2018,6,1011,1644,2.0
1,2,2018-02-27T22:06:15.650+0000,0,radai,2017-05-17T01:27:34.188+0000,2018-02-27T22:06:15.627+0000,0,AVRO,2,15,AVRO-2035,1569.0,57,7,1,57.3785652891,2,2018-02-22T23:46:54.703+0000,0.0264161342593,22,1,281.930098553,Reopened to Patch Available,3.0,8.0,22.0,2.0,2018.0,425960.924,24358760.515,12.962102893344735,4.0,6,22-2-2018,104,1011,1644,2.0
1,1,2016-09-01T15:36:34.088+0000,1,tarasbob,2016-08-04T19:34:21.250+0000,2016-08-31T23:23:35.747+0000,0,AVRO,2,21,AVRO-1895,636.0,41,7,1,602.324855824,0,2016-08-04T19:34:21.250+0000,0.0,128,0,0.0,Non-existent to Open,3.0,31.0,4.0,8.0,2016.0,2346554.497,0.0,14.668458638749815,0.0,6,4-8-2016,456,1303,14826,2.0
1,1,2016-09-01T15:36:34.088+0000,1,tarasbob,2016-08-04T19:34:21.250+0000,2016-08-31T23:23:35.747+0000,0,AVRO,2,21,AVRO-1895,636.0,41,7,1,602.324855824,1,2016-08-31T03:05:13.852+0000,26.3131088194,22,1,26.3131088194,Open to Patch Available,2.0,35.0,31.0,8.0,2016.0,73101.895,2273452.602,11.199609568794477,1.0,6,31-8-2016,91,1303,14826,2.0
0,2,2017-03-14T21:00:35.834+0000,0,dbl001,2014-11-09T12:21:57.867+0000,2014-11-13T22:09:57.600+0000,0,AVRO,2,20,AVRO-1602,1039.0,42,7,1,814.677356347,0,2014-11-09T12:21:57.867+0000,0.0,27,0,0.0,Non-existent to Open,6.0,45.0,9.0,11.0,2014.0,380879.733,0.0,12.850238942859963,0.0,6,9-11-2014,341,1148,11975,3.0
0,2,2017-03-14T21:00:35.834+0000,0,dbl001,2014-11-09T12:21:57.867+0000,2014-11-13T22:09:57.600+0000,0,AVRO,2,20,AVRO-1602,1039.0,42,7,1,814.677356347,1,2014-11-10T20:27:37.268+0000,1.33726158565,112,1,1.33726158565,Open to Patch Available,0.0,46.0,10.0,11.0,2014.0,265340.332,115539.401,12.48876855269497,1.0,6,10-11-2014,62,1148,11975,3.0
0,2,2017-11-14T01:31:08.010+0000,0,cutting,2014-10-24T18:42:17.941+0000,2014-11-08T00:57:35.876+0000,0,AVRO,2,8,AVRO-1597,91.0,55,5,1,814.677508945,0,2014-10-24T18:42:17.941+0000,0.0,22,0,0.0,Non-existent to Open,4.0,43.0,24.0,10.0,2014.0,1232117.935,0.0,14.024245144955156,0.0,6,24-10-2014,337,803,11975,1.0
0,2,2017-11-14T01:31:08.010+0000,0,cutting,2014-10-24T18:42:17.941+0000,2014-11-08T00:57:35.876+0000,0,AVRO,2,8,AVRO-1597,91.0,55,5,1,814.677508945,1,2014-10-24T21:22:03.212+0000,0.110940636574,22,1,0.110940636574,Open to Patch Available,4.0,43.0,24.0,10.0,2014.0,1222532.664,9585.271,14.016435218992623,1.0,6,24-10-2014,65,803,11975,1.0
0,2,2014-07-24T20:16:12.953+0000,1,cutting,2014-06-30T22:16:42.479+0000,2014-07-01T21:19:39.296+0000,0,AVRO,2,5,AVRO-1535,257.0,32,3,1,1371.45498598,0,2014-06-30T22:16:42.479+0000,0.0,22,0,0.0,Non-existent to Open,0.0,27.0,30.0,6.0,2014.0,82976.817,0.0,11.32631653451051,0.0,6,30-6-2014,311,1148,11975,1.0
0,2,2014-07-24T20:16:12.953+0000,1,cutting,2014-06-30T22:16:42.479+0000,2014-07-01T21:19:39.296+0000,0,AVRO,2,5,AVRO-1535,257.0,32,3,1,1371.45498598,1,2014-06-30T22:23:09.809+0000,0.00448298611111,22,1,0.00448298611111,Open to Patch Available,0.0,27.0,30.0,6.0,2014.0,82589.487,387.33,11.321637675379733,1.0,6,30-6-2014,55,1148,11975,1.0
0,2,2014-07-24T20:16:16.554+0000,2,cutting,2014-06-27T18:20:19.813+0000,2014-07-03T18:22:23.714+0000,0,AVRO,2,12,AVRO-1533,227.0,42,5,1,1371.45494431,0,2014-06-27T18:20:19.813+0000,0.0,22,0,0.0,Non-existent to Open,4.0,26.0,27.0,6.0,2014.0,518523.901,0.0,13.158741402021327,0.0,6,27-6-2014,311,1148,11975,1.0
0,2,2014-07-24T20:16:16.554+0000,2,cutting,2014-06-27T18:20:19.813+0000,2014-07-03T18:22:23.714+0000,0,AVRO,2,12,AVRO-1533,227.0,42,5,1,1371.45494431,1,2014-06-27T18:23:26.765+0000,0.0021637962963,22,1,0.0021637962963,Open to Patch Available,4.0,26.0,27.0,6.0,2014.0,518336.949,186.952,13.158380790465733,1.0,6,27-6-2014,57,1148,11975,1.0
0,2,2014-07-24T20:16:22.187+0000,0,will_gorman,2014-05-20T14:08:06.982+0000,2014-05-28T22:20:06.676+0000,1,AVRO,2,7,AVRO-1512,1311.0,41,6,1,1371.45487915,0,2014-05-20T14:08:06.982+0000,0.0,143,0,0.0,Non-existent to Open,1.0,21.0,20.0,5.0,2014.0,720719.694,0.0,13.488005566749807,0.0,6,20-5-2014,313,668,11975,2.0
0,2,2014-07-24T20:16:22.187+0000,0,will_gorman,2014-05-20T14:08:06.982+0000,2014-05-28T22:20:06.676+0000,1,AVRO,2,7,AVRO-1512,1311.0,41,6,1,1371.45487915,1,2014-05-23T23:29:32.643+0000,3.38988033565,22,1,3.38988033565,Open to Patch Available,4.0,21.0,23.0,5.0,2014.0,427834.033,292885.661,12.966490625995915,1.0,6,23-5-2014,50,668,11975,2.0
0,2,2017-03-23T13:48:44.000+0000,2,hammer,2014-05-04T18:29:24.471+0000,2014-10-03T21:43:20.223+0000,0,AVRO,2,30,AVRO-1502,495.0,42,18,1,814.677252457,0,2014-05-04T18:29:24.471+0000,0.0,46,0,0.0,Non-existent to Open,6.0,18.0,4.0,5.0,2014.0,13144435.752,0.0,16.391509090310404,0.0,6,4-5-2014,305,668,11975,2.0
0,2,2017-03-23T13:48:44.000+0000,2,hammer,2014-05-04T18:29:24.471+0000,2014-10-03T21:43:20.223+0000,0,AVRO,2,30,AVRO-1502,495.0,42,18,1,814.677252457,1,2014-08-28T20:12:34.199+0000,116.07164037,22,1,116.07164037,Open to Patch Available,3.0,35.0,28.0,8.0,2014.0,3115846.024,10028589.728,14.952011270117687,1.0,6,28-8-2014,64,389,11975,2.0
0,2,2014-07-24T20:16:17.540+0000,1,cutting,2014-03-14T17:30:59.922+0000,2014-03-14T19:42:01.691+0000,0,AVRO,2,5,AVRO-1482,789.0,44,4,1,1371.45493295,0,2014-03-14T17:30:59.922+0000,0.0,22,0,0.0,Non-existent to Open,4.0,11.0,14.0,3.0,2014.0,7861.769,0.0,8.969766923713468,0.0,6,14-3-2014,293,1209,11975,1.0
0,3,2014-07-24T20:16:11.324+0000,1,msknapp84,2014-03-02T17:41:25.154+0000,2014-03-13T18:04:30.690+0000,0,AVRO,2,3,AVRO-1472,871.0,49,4,1,1371.4550049,0,2014-03-02T17:41:25.154+0000,0.0,88,0,0.0,Non-existent to Open,6.0,9.0,2.0,3.0,2014.0,951785.536,0.0,13.766095011083832,0.0,6,2-3-2014,290,1209,11975,2.0
0,2,2014-07-24T20:16:10.718+0000,0,piccolbo,2014-02-07T22:41:20.908+0000,2014-03-03T18:40:49.641+0000,0,AVRO,2,11,AVRO-1454,437.0,58,4,1,1371.45501194,0,2014-02-07T22:41:20.908+0000,0.0,101,0,0.0,Non-existent to Open,4.0,6.0,7.0,2.0,2014.0,2059168.733,0.0,14.537812931656662,0.0,6,7-2-2014,278,956,11975,2.0
0,2,2014-07-24T20:16:10.718+0000,0,piccolbo,2014-02-07T22:41:20.908+0000,2014-03-03T18:40:49.641+0000,0,AVRO,2,11,AVRO-1454,437.0,58,4,1,1371.45501194,1,2014-02-07T23:27:23.546+0000,0.0319749768519,22,1,0.0319749768519,Open to Patch Available,4.0,6.0,7.0,2.0,2014.0,2056406.095,2762.638,14.53647040307662,1.0,6,7-2-2014,38,956,11975,2.0
0,2,2014-07-24T20:16:19.440+0000,1,tomwhite,2014-01-29T15:15:16.301+0000,2014-02-05T00:10:24.521+0000,0,AVRO,2,6,AVRO-1449,612.0,61,4,1,1371.454911,0,2014-01-29T15:15:16.301+0000,0.0,133,0,0.0,Non-existent to Open,2.0,5.0,29.0,1.0,2014.0,550508.22,0.0,13.2185971669135,0.0,6,29-1-2014,277,1851,11975,2.0
0,2,2014-07-24T20:16:21.869+0000,0,gjbaxter@mac.com,2014-01-23T20:47:48.179+0000,2014-01-27T22:09:37.248+0000,0,AVRO,2,5,AVRO-1445,1212.0,51,4,1,1371.45488289,0,2014-01-23T20:47:48.179+0000,0.0,45,0,0.0,Non-existent to Open,3.0,4.0,23.0,1.0,2014.0,350509.069,0.0,12.767141859587094,0.0,6,23-1-2014,280,1851,11975,2.0
0,2,2014-07-24T20:16:21.869+0000,0,gjbaxter@mac.com,2014-01-23T20:47:48.179+0000,2014-01-27T22:09:37.248+0000,0,AVRO,2,5,AVRO-1445,1212.0,51,4,1,1371.45488289,1,2014-01-23T23:06:57.151+0000,0.0966316203704,22,1,0.0966316203704,Open to Patch Available,3.0,4.0,23.0,1.0,2014.0,342160.097,8348.972,12.743034026393852,1.0,6,23-1-2014,36,1851,11975,2.0
0,2,2014-01-23T21:58:55.676+0000,0,aj987,2014-01-08T23:44:54.166+0000,2014-01-09T23:34:22.560+0000,0,AVRO,2,6,AVRO-1433,205.0,37,4,1,1553.38365828,0,2014-01-08T23:44:54.166+0000,0.0,5,0,0.0,Non-existent to Open,2.0,2.0,8.0,1.0,2014.0,85768.394,0.0,11.359405849313417,0.0,6,8-1-2014,273,1851,11975,2.0
0,2,2014-01-23T21:58:55.676+0000,0,aj987,2014-01-08T23:44:54.166+0000,2014-01-09T23:34:22.560+0000,0,AVRO,2,6,AVRO-1433,205.0,37,4,1,1553.38365828,1,2014-01-09T00:42:22.606+0000,0.0399125,22,1,0.0399125,Open to Patch Available,3.0,2.0,9.0,1.0,2014.0,82319.954,3448.44,11.318368811712828,1.0,6,9-1-2014,37,1851,11975,2.0
0,2,2014-01-23T21:58:53.910+0000,1,cutting,2014-01-08T19:57:05.515+0000,2014-01-09T23:13:40.642+0000,0,AVRO,2,5,AVRO-1432,85.0,23,3,1,1553.38367872,0,2014-01-08T19:57:05.515+0000,0.0,22,0,0.0,Non-existent to Open,2.0,2.0,8.0,1.0,2014.0,98195.127,0.0,11.494711869893361,0.0,6,8-1-2014,273,1851,11975,1.0
0,2,2014-01-23T21:58:53.910+0000,1,cutting,2014-01-08T19:57:05.515+0000,2014-01-09T23:13:40.642+0000,0,AVRO,2,5,AVRO-1432,85.0,23,3,1,1553.38367872,1,2014-01-08T20:05:07.280+0000,0.0055759837963,22,1,0.0055759837963,Open to Patch Available,2.0,2.0,8.0,1.0,2014.0,97713.362,481.765,11.489793594288319,1.0,6,8-1-2014,38,1851,11975,1.0
0,3,2014-01-23T21:58:56.255+0000,1,qwertymaniac,2013-12-26T06:24:00.167+0000,2014-01-08T18:04:42.502+0000,0,AVRO,2,9,AVRO-1421,491.0,66,4,1,1553.38365159,0,2013-12-26T06:24:00.167+0000,0.0,106,0,0.0,Non-existent to Open,3.0,52.0,26.0,12.0,2013.0,1165242.335,0.0,13.968439636225796,0.0,6,26-12-2013,269,269,7905,2.0
0,3,2014-01-23T21:58:56.255+0000,1,qwertymaniac,2013-12-26T06:24:00.167+0000,2014-01-08T18:04:42.502+0000,0,AVRO,2,9,AVRO-1421,491.0,66,4,1,1553.38365159,1,2014-01-07T23:18:26.356+0000,12.7044697801,22,1,12.7044697801,Open to Patch Available,1.0,2.0,7.0,1.0,2014.0,67576.146,1097666.189,11.121010329935364,1.0,6,7-1-2014,38,1851,11975,2.0
0,2,2014-01-23T21:58:54.139+0000,1,striderapache,2013-11-12T09:54:22.435+0000,2013-12-11T21:17:33.435+0000,0,AVRO,2,7,AVRO-1400,294.0,46,4,1,1553.38367611,0,2013-11-12T09:54:22.435+0000,0.0,125,0,0.0,Non-existent to Open,1.0,46.0,12.0,11.0,2013.0,2546591.0,0.0,14.750266159991297,0.0,6,12-11-2013,269,539,7905,2.0
0,3,2014-01-23T21:58:52.855+0000,0,psangree,2013-09-30T19:22:21.912+0000,2014-01-09T23:15:57.875+0000,0,AVRO,2,1,AVRO-1380,776.0,54,2,1,1553.38369099,0,2013-09-30T19:22:21.912+0000,0.0,102,0,0.0,Non-existent to Open,0.0,40.0,30.0,9.0,2013.0,8740415.963,0.0,15.983468339519801,0.0,6,30-9-2013,255,327,7905,2.0
0,2,2014-01-23T21:58:56.590+0000,0,mchugh,2013-08-26T15:44:39.170+0000,2013-09-12T22:00:35.488+0000,0,AVRO,2,5,AVRO-1366,753.0,80,4,1,1553.38364777,0,2013-08-26T15:44:39.170+0000,0.0,83,0,0.0,Non-existent to Open,0.0,35.0,26.0,8.0,2013.0,1491356.318,0.0,14.215196544404478,0.0,6,26-8-2013,248,556,7905,2.0
0,2,2014-01-23T21:58:56.590+0000,0,mchugh,2013-08-26T15:44:39.170+0000,2013-09-12T22:00:35.488+0000,0,AVRO,2,5,AVRO-1366,753.0,80,4,1,1553.38364777,1,2013-09-11T21:56:51.041+0000,16.2584707292,22,1,16.2584707292,Open to Patch Available,2.0,37.0,11.0,9.0,2013.0,86624.447,1404731.871,11.369337352633444,1.0,6,11-9-2013,40,327,7905,2.0
0,2,2013-08-20T17:46:06.725+0000,1,cutting,2013-07-02T20:05:50.553+0000,2013-07-09T21:58:05.477+0000,0,AVRO,2,6,AVRO-1351,145.0,66,3,1,1709.55922494,0,2013-07-02T20:05:50.553+0000,0.0,22,0,0.0,Non-existent to Open,1.0,27.0,2.0,7.0,2013.0,611534.924,0.0,13.323727344498158,0.0,6,2-7-2013,242,286,7905,1.0
0,2,2013-08-20T17:46:06.725+0000,1,cutting,2013-07-02T20:05:50.553+0000,2013-07-09T21:58:05.477+0000,0,AVRO,2,6,AVRO-1351,145.0,66,3,1,1709.55922494,1,2013-07-02T21:47:23.508+0000,0.0705203125,22,1,0.0705203125,Open to Patch Available,1.0,27.0,2.0,7.0,2013.0,605441.969,6092.955,13.31371399758054,1.0,6,2-7-2013,44,286,7905,1.0
0,2,2014-01-23T21:58:54.729+0000,0,mwagner,2013-06-19T01:19:03.139+0000,2013-12-19T20:33:21.970+0000,1,AVRO,2,23,AVRO-1348,211.0,33,9,1,1553.38366933,0,2013-06-19T01:19:03.139+0000,0.0,91,0,0.0,Non-existent to Open,2.0,25.0,19.0,6.0,2013.0,15880458.831,0.0,16.58059990700565,0.0,6,19-6-2013,245,289,7905,3.0
0,2,2014-01-23T21:58:54.729+0000,0,mwagner,2013-06-19T01:19:03.139+0000,2013-12-19T20:33:21.970+0000,1,AVRO,2,23,AVRO-1348,211.0,33,9,1,1553.38366933,1,2013-06-20T21:23:17.599+0000,1.83627847222,67,1,1.83627847222,Open to Patch Available,3.0,25.0,20.0,6.0,2013.0,15721804.371,158654.46,16.570559120248628,1.0,6,20-6-2013,44,289,7905,3.0
0,3,2016-02-01T14:56:05.618+0000,0,scott_carey,2013-05-21T00:39:44.382+0000,2014-09-22T22:08:09.976+0000,0,AVRO,2,12,AVRO-1334,1968.0,25,5,1,814.677293281,0,2013-05-21T00:39:44.382+0000,0.0,119,0,0.0,Non-existent to Open,1.0,21.0,21.0,5.0,2013.0,42326905.594,0.0,17.560933507864245,0.0,6,21-5-2013,240,1962,7905,2.0
0,3,2016-02-01T14:56:05.618+0000,0,scott_carey,2013-05-21T00:39:44.382+0000,2014-09-22T22:08:09.976+0000,0,AVRO,2,12,AVRO-1334,1968.0,25,5,1,814.677293281,1,2013-05-21T04:17:44.504+0000,0.151390300926,119,1,0.151390300926,Open to Patch Available,1.0,21.0,21.0,5.0,2013.0,42313825.472,13080.122,17.56062443392456,1.0,6,21-5-2013,44,1962,7905,2.0
0,2,2013-08-20T17:46:05.767+0000,0,trochee,2013-05-15T17:55:21.455+0000,2013-05-16T17:34:16.063+0000,0,AVRO,2,6,AVRO-1331,615.0,44,4,1,1709.55923605,0,2013-05-15T17:55:21.455+0000,0.0,136,0,0.0,Non-existent to Open,2.0,20.0,15.0,5.0,2013.0,85134.608,0.0,11.35198890639239,0.0,6,15-5-2013,238,1962,7905,2.0
0,2,2013-08-20T17:46:05.767+0000,0,trochee,2013-05-15T17:55:21.455+0000,2013-05-16T17:34:16.063+0000,0,AVRO,2,6,AVRO-1331,615.0,44,4,1,1709.55923605,1,2013-05-15T21:07:38.570+0000,0.133531423611,22,1,0.133531423611,Open to Patch Available,2.0,20.0,15.0,5.0,2013.0,73597.493,11537.115,11.206366241636827,1.0,6,15-5-2013,42,1962,7905,2.0
0,2,2013-08-20T17:46:03.945+0000,1,hernan.otero,2013-05-08T17:05:36.288+0000,2013-05-09T21:00:55.323+0000,0,AVRO,2,4,AVRO-1327,447.0,69,3,1,1709.55925714,0,2013-05-08T17:05:36.288+0000,0.0,47,0,0.0,Non-existent to Open,2.0,19.0,8.0,5.0,2013.0,100519.035,0.0,11.518102391531862,0.0,6,8-5-2013,237,1962,7905,2.0
0,2,2013-08-20T17:46:03.945+0000,1,hernan.otero,2013-05-08T17:05:36.288+0000,2013-05-09T21:00:55.323+0000,0,AVRO,2,4,AVRO-1327,447.0,69,3,1,1709.55925714,1,2013-05-08T18:04:42.155+0000,0.0410401273148,22,1,0.0410401273148,Open to Patch Available,2.0,19.0,8.0,5.0,2013.0,96973.168,3545.867,11.48218960066285,1.0,6,8-5-2013,45,1962,7905,2.0
0,1,2013-08-20T17:46:04.078+0000,0,kirwin,2013-05-08T15:48:38.228+0000,2013-05-09T21:04:56.888+0000,0,AVRO,2,4,AVRO-1326,1007.0,45,3,1,1709.5592556,0,2013-05-08T15:48:38.228+0000,0.0,73,0,0.0,Non-existent to Open,2.0,19.0,8.0,5.0,2013.0,105378.66,0.0,11.565315427797062,0.0,6,8-5-2013,237,1962,7905,2.0
0,1,2013-08-20T17:46:04.078+0000,0,kirwin,2013-05-08T15:48:38.228+0000,2013-05-09T21:04:56.888+0000,0,AVRO,2,4,AVRO-1326,1007.0,45,3,1,1709.5592556,1,2013-05-08T17:46:10.751+0000,0.0816264236111,22,1,0.0816264236111,Open to Patch Available,2.0,19.0,8.0,5.0,2013.0,98326.137,7052.523,11.49604516092499,1.0,6,8-5-2013,45,1962,7905,2.0
0,2,2013-08-20T17:46:08.792+0000,0,cutting,2013-05-06T20:24:05.706+0000,2013-05-08T17:36:05.849+0000,0,AVRO,2,8,AVRO-1320,159.0,46,2,1,1709.55920105,0,2013-05-06T20:24:05.706+0000,0.0,22,0,0.0,Non-existent to Open,0.0,19.0,6.0,5.0,2013.0,162720.143,0.0,11.999787090092227,0.0,6,6-5-2013,236,1962,7905,1.0
0,2,2013-08-20T17:46:08.792+0000,0,cutting,2013-05-06T20:24:05.706+0000,2013-05-08T17:36:05.849+0000,0,AVRO,2,8,AVRO-1320,159.0,46,2,1,1709.55920105,1,2013-05-06T20:28:23.669+0000,0.00298568287037,22,1,0.00298568287037,Open to Patch Available,0.0,19.0,6.0,5.0,2013.0,162462.18,257.963,11.998200515202592,1.0,6,6-5-2013,41,1962,7905,1.0
0,2,2013-08-20T17:46:07.445+0000,2,cutting,2013-05-06T20:10:29.618+0000,2013-05-09T20:57:58.464+0000,0,AVRO,2,3,AVRO-1319,231.0,32,2,1,1709.55921664,0,2013-05-06T20:10:29.618+0000,0.0,22,0,0.0,Non-existent to Open,0.0,19.0,6.0,5.0,2013.0,262048.846,0.0,12.476286200480871,0.0,6,6-5-2013,236,1962,7905,1.0
0,2,2013-08-20T17:46:07.445+0000,2,cutting,2013-05-06T20:10:29.618+0000,2013-05-09T20:57:58.464+0000,0,AVRO,2,3,AVRO-1319,231.0,32,2,1,1709.55921664,1,2013-05-06T20:14:08.007+0000,0.00252765046296,22,1,0.00252765046296,Open to Patch Available,0.0,19.0,6.0,5.0,2013.0,261830.457,218.389,12.47545246258972,1.0,6,6-5-2013,41,1962,7905,1.0
0,2,2013-08-20T17:46:08.521+0000,0,szesch,2013-04-22T17:23:50.961+0000,2013-04-23T17:08:09.819+0000,0,AVRO,2,4,AVRO-1309,813.0,51,3,1,1709.5592042,0,2013-04-22T17:23:50.961+0000,0.0,127,0,0.0,Non-existent to Open,0.0,17.0,22.0,4.0,2013.0,85458.858,0.0,11.355790346131899,0.0,6,22-4-2013,234,542,7905,2.0
0,2,2013-08-20T17:46:08.521+0000,0,szesch,2013-04-22T17:23:50.961+0000,2013-04-23T17:08:09.819+0000,0,AVRO,2,4,AVRO-1309,813.0,51,3,1,1709.5592042,1,2013-04-23T00:09:00.510+0000,0.281360520833,22,1,0.281360520833,Open to Patch Available,1.0,17.0,23.0,4.0,2013.0,61149.309,24309.549,11.021073840969706,1.0,6,23-4-2013,39,542,7905,2.0
0,2,2015-03-05T21:49:56.230+0000,0,cutting,2013-04-10T18:33:45.707+0000,2013-04-16T23:26:19.576+0000,0,AVRO,2,7,AVRO-1295,221.0,60,4,1,1709.55924255,0,2013-04-10T18:33:45.707+0000,0.0,22,0,0.0,Non-existent to Open,2.0,15.0,10.0,4.0,2013.0,535953.869,0.0,13.191803371050602,0.0,6,10-4-2013,229,542,7905,1.0
0,2,2015-03-05T21:49:56.230+0000,0,cutting,2013-04-10T18:33:45.707+0000,2013-04-16T23:26:19.576+0000,0,AVRO,2,7,AVRO-1295,221.0,60,4,1,1709.55924255,1,2013-04-10T18:38:47.509+0000,0.0034930787037,22,1,0.0034930787037,Open to Patch Available,2.0,15.0,10.0,4.0,2013.0,535652.067,301.802,13.191240100546322,1.0,6,10-4-2013,40,542,7905,1.0
0,2,2013-08-20T17:46:03.475+0000,1,cutting,2013-02-28T21:50:47.208+0000,2013-03-04T21:09:13.045+0000,0,AVRO,2,3,AVRO-1267,143.0,35,1,1,1709.55926263,0,2013-02-28T21:50:47.208+0000,0.0,22,0,0.0,Non-existent to Open,3.0,9.0,28.0,2.0,2013.0,343105.837,0.0,12.745794241234618,0.0,6,28-2-2013,216,1662,7905,1.0
0,2,2013-08-20T17:46:03.475+0000,1,cutting,2013-02-28T21:50:47.208+0000,2013-03-04T21:09:13.045+0000,0,AVRO,2,3,AVRO-1267,143.0,35,1,1,1709.55926263,1,2013-02-28T21:53:09.600+0000,0.00164805555556,22,1,0.00164805555556,Open to Patch Available,3.0,9.0,28.0,2.0,2013.0,342963.445,142.392,12.745379146124606,1.0,6,28-2-2013,31,1662,7905,1.0
1,2,2013-02-28T23:05:14.592+0000,0,cutting,2013-02-28T17:19:04.554+0000,2013-02-28T23:05:14.566+0000,0,AVRO,2,0,AVRO-1264,139.0,54,1,0,1882.33760587,0,2013-02-28T17:19:04.554+0000,0.0,22,0,0.0,Non-existent to Open,3.0,9.0,28.0,2.0,2013.0,20770.012,0.0,9.94126549462637,0.0,6,28-2-2013,216,1662,7905,1.0
0,3,2013-08-20T17:46:07.171+0000,0,cconner,2013-02-27T19:37:53.150+0000,2013-07-09T22:14:50.878+0000,0,AVRO,2,10,AVRO-1261,725.0,71,5,1,1709.55921987,0,2013-02-27T19:37:53.150+0000,0.0,17,0,0.0,Non-existent to Open,2.0,9.0,27.0,2.0,2013.0,11414217.728,0.0,16.250370305418144,0.0,6,27-2-2013,214,1662,7905,2.0
0,3,2013-08-20T17:46:07.171+0000,0,cconner,2013-02-27T19:37:53.150+0000,2013-07-09T22:14:50.878+0000,0,AVRO,2,10,AVRO-1261,725.0,71,5,1,1709.55921987,1,2013-02-28T23:13:42.390+0000,1.14987546296,22,1,1.14987546296,Open to Patch Available,3.0,9.0,28.0,2.0,2013.0,11314868.488,99349.24,16.24162821418064,1.0,6,28-2-2013,31,1662,7905,2.0
0,2,2013-08-20T17:46:04.903+0000,1,cutting,2013-02-20T00:42:57.006+0000,2013-03-27T23:42:50.657+0000,0,AVRO,2,7,AVRO-1259,349.0,40,2,1,1709.55924613,0,2013-02-20T00:42:57.006+0000,0.0,22,0,0.0,Non-existent to Open,2.0,8.0,20.0,2.0,2013.0,3106793.651,0.0,14.94910177194372,0.0,6,20-2-2013,212,1662,7905,1.0
0,2,2013-08-20T17:46:04.903+0000,1,cutting,2013-02-20T00:42:57.006+0000,2013-03-27T23:42:50.657+0000,0,AVRO,2,7,AVRO-1259,349.0,40,2,1,1709.55924613,1,2013-03-13T21:36:55.348+0000,21.8708141435,22,1,21.8708141435,Open to Patch Available,2.0,11.0,13.0,3.0,2013.0,1217155.309,1889638.342,14.012026980096916,1.0,6,13-3-2013,36,251,7905,1.0
0,3,2013-02-27T00:54:02.281+0000,2,cutting,2013-02-12T21:58:57.724+0000,2013-02-19T23:22:48.819+0000,0,AVRO,2,5,AVRO-1252,283.0,55,2,1,1884.26205423,0,2013-02-12T21:58:57.724+0000,0.0,22,0,0.0,Non-existent to Open,1.0,7.0,12.0,2.0,2013.0,609831.095,0.0,13.320937304364804,0.0,6,12-2-2013,211,1662,7905,1.0
0,3,2013-02-27T00:54:02.281+0000,2,cutting,2013-02-12T21:58:57.724+0000,2013-02-19T23:22:48.819+0000,0,AVRO,2,5,AVRO-1252,283.0,55,2,1,1884.26205423,1,2013-02-12T22:01:31.188+0000,0.0017762037037,22,1,0.0017762037037,Open to Patch Available,1.0,7.0,12.0,2.0,2013.0,609677.631,153.464,13.320685622687522,1.0,6,12-2-2013,36,1662,7905,1.0
0,2,2013-02-27T00:53:59.004+0000,0,chengas123,2013-02-10T00:07:01.082+0000,2013-02-14T21:29:29.194+0000,0,AVRO,2,5,AVRO-1247,1081.0,37,3,1,1884.26209216,0,2013-02-10T00:07:01.082+0000,0.0,18,0,0.0,Non-existent to Open,6.0,6.0,10.0,2.0,2013.0,422548.112,0.0,12.954058593852363,0.0,6,10-2-2013,214,1662,7905,2.0
0,2,2013-02-27T00:53:59.004+0000,0,chengas123,2013-02-10T00:07:01.082+0000,2013-02-14T21:29:29.194+0000,0,AVRO,2,5,AVRO-1247,1081.0,37,3,1,1884.26209216,1,2013-02-11T23:59:38.472+0000,1.99487719907,22,1,1.99487719907,Open to Patch Available,0.0,7.0,11.0,2.0,2013.0,250190.722,172357.39,12.429978793993248,1.0,6,11-2-2013,34,1662,7905,2.0
0,2,2013-02-27T00:54:02.924+0000,0,brocknoland,2013-02-01T16:23:45.152+0000,2013-02-05T14:47:38.671+0000,0,AVRO,2,8,AVRO-1240,1306.0,93,4,1,1884.26204679,0,2013-02-01T16:23:45.152+0000,0.0,12,0,0.0,Non-existent to Open,4.0,5.0,1.0,2.0,2013.0,339833.519,0.0,12.736211126674636,0.0,6,1-2-2013,212,1662,7905,2.0
0,2,2013-02-27T00:54:02.924+0000,0,brocknoland,2013-02-01T16:23:45.152+0000,2013-02-05T14:47:38.671+0000,0,AVRO,2,8,AVRO-1240,1306.0,93,4,1,1884.26204679,1,2013-02-01T17:26:44.154+0000,0.0437384490741,22,1,0.0437384490741,Open to Patch Available,4.0,5.0,1.0,2.0,2013.0,336054.517,3779.002,12.72502867875994,1.0,6,1-2-2013,35,1662,7905,2.0
